brand_name,generic_name,manufacturer,total_spending_2023,total_units_2023,total_claims_2023,total_beneficiaries_2023,avg_price_per_unit_2023,country,source
Nuplazid,Pimavanserin Tartrate,Overall,595675169.97,3680532.5,136242,15984.0,161.85624276,US,Medicare Part D
Nurtec ODT,Rimegepant Sulfate,Overall,478240311.94,3807209.973,329578,83811.0,125.61437781,US,Medicare Part D
Nutrilipid,Fat Emulsions,Overall,3236.54,35701.0,57,,0.0906568443,US,Medicare Part D
Nutropin Aq Nuspin,Somatropin,Overall,5651874.0,9294.0,1777,346.0,606.20661048,US,Medicare Part D
Nuvaring,Etonogestrel/Ethinyl Estradiol,Overall,196549.93,1193.0,544,164.0,164.75266555,US,Medicare Part D
Nuvessa,Metronidazole,Overall,109954.49,2720.0,422,336.0,40.424444853,US,Medicare Part D
Nuvigil,Armodafinil,Overall,3760950.89,113667.0,2690,448.0,33.752318367,US,Medicare Part D
Nuzyra*,Omadacycline Tosylate,Overall,73196529.46,289675.0,7417,3687.0,250.00434871,US,Medicare Part D
Nyamyc,Nystatin,Overall,14620331.0,20448574.045,410589,223063.0,0.714980466,US,Medicare Part D
Nylia,Norethindrone-Ethin. Estradiol,Overall,38342.01,110126.0,2199,547.0,0.3622664136,US,Medicare Part D
Nymalize,Nimodipine,Overall,65922.74,6873.0,13,,9.6155278651,US,Medicare Part D
Nymyo,Norgestimate-Ethinyl Estradiol,Overall,431.9,924.0,29,20.0,0.4674242424,US,Medicare Part D
Nystatin*,Nystatin,Overall,61544411.58,277052985.96,2922304,1571473.0,0.4036852191,US,Medicare Part D
Nystatin-Triamcinolone,Nystatin/Triamcinolone Acet,Overall,9385979.97,9563788.845,238154,145372.0,0.9771174378,US,Medicare Part D
Nystop,Nystatin,Overall,10440711.27,16797855.142,357102,225445.0,0.6226171234,US,Medicare Part D
Nyvepria,PEGfilgrastim-Apgf,Overall,4121440.6,617.4,925,282.0,6675.478782,US,Medicare Part D
Ocaliva,Obeticholic Acid,Overall,163801289.32,538964.0,15169,1950.0,303.91757074,US,Medicare Part D
Ocella,Ethinyl Estradiol/Drospirenone,Overall,28211.55,27918.0,480,126.0,1.0105147217,US,Medicare Part D
Ocrevus,Ocrelizumab,Overall,157049386.07,82010.8,4169,2492.0,1914.9841981,US,Medicare Part D
Octagam,Immun Globg(IgG)/Malt/IgA Ov50,Overall,300823931.9,16642330.0,23566,2511.0,18.277168516,US,Medicare Part D
Octreotide Acetate,Octreotide Acetate,Overall,6271033.94,685029.075,13161,3041.0,11.966974699,US,Medicare Part D
Ocuflox,Ofloxacin,Overall,5664.44,350.0,62,58.0,16.184114286,US,Medicare Part D
Odactra,"Mite,D.Farinae-D.Pteronyssinus",Overall,1046997.81,88436.0,2137,493.0,11.839045298,US,Medicare Part D
Odefsey,Emtricitab/Rilpiviri/Tenof Ala,Overall,383667795.21,3185609.0,98932,10542.0,120.43781745,US,Medicare Part D
Odomzo,Sonidegib Phosphate,Overall,29330355.05,63128.995,2200,495.0,464.6098841,US,Medicare Part D
Ofev,Nintedanib Esylate,Overall,1837061150.2,8318453.0,140681,20444.0,220.84174439,US,Medicare Part D
Ofloxacin*,Ofloxacin,Overall,32327050.42,8618404.78,1359598,1021068.0,3.5902382118,US,Medicare Part D
Ogivri,Trastuzumab-Dkst,Overall,822228.88,458.0,168,31.0,2305.625203,US,Medicare Part D
Ogsiveo,Nirogacestat Hydrobromide,Overall,428915.95,2520.0,14,14.0,170.20474206,US,Medicare Part D
Ojjaara,Momelotinib Dihydrochloride,Overall,27017097.61,28860.0,934,486.0,936.44932847,US,Medicare Part D
Olanzapine ODT,Olanzapine,Overall,25692133.72,7815200.696,221267,45395.0,3.3385774948,US,Medicare Part D
Olanzapine*,Olanzapine,Overall,127379076.82,135172604.14,3582283,516737.0,1.0005122908,US,Medicare Part D
Olanzapine-Fluoxetine HCl,Olanzapine/Fluoxetine HCl,Overall,2884485.54,306804.0,6701,1287.0,9.5343744577,US,Medicare Part D
Olmesartan Medoxomil,Olmesartan Medoxomil,Overall,89208961.48,228152746.78,2982251,773533.0,0.3922244554,US,Medicare Part D
Olmesartan-Amlodipine-HCTZ,Olmesartan/Amlodipin/HCThiazid,Overall,29932737.67,10196637.0,142668,37961.0,2.9351467673,US,Medicare Part D
Olmesartan-Hydrochlorothiazide,Olmesartan/Hydrochlorothiazide,Overall,48927504.66,66139605.824,879316,234430.0,0.7446473858,US,Medicare Part D
Olopatadine HCl*,Olopatadine HCl,Overall,13255276.9,3262726.834,350456,147406.0,5.6662703692,US,Medicare Part D
Olumiant,Baricitinib,Overall,28345232.47,281209.475,7882,1389.0,101.66244992,US,Medicare Part D
Olux-E,Clobetasol Propionate/Emoll,Overall,17391.37,1800.0,11,,9.6618722222,US,Medicare Part D
Omega-3 Acid Ethyl Esters,Omega-3 Acid Ethyl Esters,Overall,78407827.24,153176093.13,838241,223941.0,0.5136088086,US,Medicare Part D
Omeprazole,Omeprazole,Overall,422372714.74,2092067971.3,28144241,7298218.0,0.2039976664,US,Medicare Part D
Omeprazole-Sodium Bicarbonate,Omeprazole/Sodium Bicarbonate,Overall,174703368.6,4092664.0,84533,16212.0,43.619479193,US,Medicare Part D
Omnaris,Ciclesonide,Overall,922638.74,38412.5,1989,610.0,24.01923176,US,Medicare Part D
Omnipod 5 G6 Intro Kit (Gen 5),"Insulin Pump Cart,Auto,Bt/Cntr",Overall,12614974.39,21058.0,20763,19870.0,599.0585236,US,Medicare Part D
Omnipod 5 G6 Pods (Gen 5),"Insulin Pump Cart,Automated,Bt",Overall,160474984.46,2686359.667,131614,30338.0,59.736969115,US,Medicare Part D
Omnipod Classic Pods (Gen 3),"Insulin Pump Cart,Cont Inf,Rf",Overall,7906770.1,133600.0,5401,1746.0,59.182410928,US,Medicare Part D
Omnipod Dash Pods (Gen 4),"Insulin Pump Cart,Cont Inf,Bt",Overall,84478644.34,1411076.889,61466,15180.0,59.868207749,US,Medicare Part D
Omnitrope,Somatropin,Overall,9834920.77,20273.5,5068,702.0,507.31188858,US,Medicare Part D
Ondansetron HCl,Ondansetron HCl/PF,Overall,294937.44,922462.32,25381,9106.0,0.345259658,US,Medicare Part D
Ondansetron HCl*,Ondansetron HCl,Overall,57500958.45,134846372.18,3910144,2094495.0,0.4256081145,US,Medicare Part D
Ondansetron ODT,Ondansetron,Overall,70045346.7,122468269.33,4161060,2510273.0,0.5703818918,US,Medicare Part D
Onexton,Clindamycin Phos/Benzoyl Perox,Overall,414936.91,27820.0,514,260.0,14.915057872,US,Medicare Part D
Onfi,Clobazam,Overall,31539755.04,959250.0,10091,1181.0,36.432504315,US,Medicare Part D
Ongentys,Opicapone,Overall,15941379.67,686562.0,16716,3270.0,23.219182583,US,Medicare Part D
Onglyza,Saxagliptin HCl,Overall,57781047.15,3507387.499,63904,15683.0,16.473585283,US,Medicare Part D
Onivyde,Irinotecan Liposomal,Overall,1358976.87,4760.0,98,24.0,285.49934244,US,Medicare Part D
Onpattro,"Patisiran Sodium,Lipid Complex",Overall,9169027.8,4530.0,305,30.0,2024.067947,US,Medicare Part D
Ontruzant,Trastuzumab-Dttb,Overall,1665003.97,833.0,379,73.0,2614.6254688,US,Medicare Part D
Onureg,Azacitidine,Overall,68778094.38,37930.0,2847,589.0,1813.3550573,US,Medicare Part D
Onzetra Xsail,Sumatriptan Succinate,Overall,509065.08,8244.0,473,117.0,61.749767103,US,Medicare Part D
Opdivo,Nivolumab,Overall,51314794.91,159208.0,4007,695.0,322.39625392,US,Medicare Part D
Opdualag,Nivolumab-Relatlimab-Rmbw,Overall,4305352.27,5720.0,143,31.0,752.68396329,US,Medicare Part D
Opium Tincture,Opium Tincture,Overall,4150849.04,1128165.92,10625,2582.0,3.6841855994,US,Medicare Part D
Opsumit,Macitentan,Overall,1018837122.8,2399203.0,79581,9031.0,424.65648918,US,Medicare Part D
Opzelura,Ruxolitinib Phosphate,Overall,75729871.27,2156686.0,33784,14085.0,35.113999567,US,Medicare Part D
Oracea,Doxycycline Monohydrate,Overall,3911292.3,138155.0,3150,905.0,28.310899352,US,Medicare Part D
Oracit,Citric Acid/Sodium Citrate,Overall,27913.76,282902.0,264,61.0,0.0986693625,US,Medicare Part D
Oralair,Gr Pol-Orc/Sw Ver/Rye/Kent/Tim,Overall,87816.28,5760.0,109,26.0,15.245881944,US,Medicare Part D
Oralone,Triamcinolone Acetonide,Overall,1640.4,220.0,36,17.0,7.4563636364,US,Medicare Part D
Orbactiv,Oritavancin Diphosphate,Overall,230797.25,10182.0,69,49.0,22.667182282,US,Medicare Part D
Orencia,Abatacept,Overall,178400674.89,128746.0,29171,4032.0,1386.43697,US,Medicare Part D
Orencia,Abatacept/Maltose,Overall,53626256.85,37874.0,11718,1749.0,1415.9121521,US,Medicare Part D
Orencia Clickject,Abatacept,Overall,451311111.35,321866.0,74852,10895.0,1402.1708144,US,Medicare Part D
Orenitram ER,Treprostinil Diolamine,Overall,182517617.07,1940539.0,16074,1011.0,100.47449297,US,Medicare Part D
Orenitram Month 1 Titration Kt,Treprostinil Diolamine,Overall,87591.56,10080.0,60,59.0,8.6896388889,US,Medicare Part D
Orenitram Month 2 Titration Kt,Treprostinil Diolamine,Overall,137456.64,12096.0,36,35.0,11.363809524,US,Medicare Part D
Orenitram Month 3 Titration Kt,Treprostinil Diolamine,Overall,155360.84,6300.0,25,25.0,24.660450794,US,Medicare Part D
Orfadin,Nitisinone,Overall,317274.37,2100.0,37,,203.21335303,US,Medicare Part D
Orgovyx,Relugolix,Overall,276597251.91,3089721.0,100329,15958.0,89.52175679,US,Medicare Part D
Oriahnn,Elagolix/Estradiol/Norethindrn,Overall,404034.37,19610.0,317,66.0,20.603486486,US,Medicare Part D
Orilissa,Elagolix Sodium,Overall,3632354.37,105053.0,2624,575.0,37.005110078,US,Medicare Part D
Orkambi,Lumacaftor/IVacaftor,Overall,1094040.63,4928.0,44,,222.00499797,US,Medicare Part D
Orladeyo,Berotralstat Hydrochloride,Overall,52329472.59,36204.0,1293,158.0,1445.4058278,US,Medicare Part D
Orlistat,Orlistat,Overall,334073.64,48199.0,393,155.0,6.9311321812,US,Medicare Part D
Orphenadrine Citrate,Orphenadrine Citrate,Overall,532608.22,75938.0,7774,5307.0,7.0214683237,US,Medicare Part D
Orphenadrine Citrate ER,Orphenadrine Citrate,Overall,1936884.15,2351129.0,49274,25044.0,0.8237585953,US,Medicare Part D
Orphenadrine-Aspirin-Caffeine,Orphenadrine/Aspirin/Caffeine,Overall,282703.04,20385.0,200,104.0,13.868189355,US,Medicare Part D
Orphengesic Forte,Orphenadrine/Aspirin/Caffeine,Overall,419237.8,13727.0,175,70.0,30.541108764,US,Medicare Part D
Orserdu,Elacestrant HCl,Overall,127626022.26,205200.0,5746,1640.0,694.68475875,US,Medicare Part D
Ortikos,Budesonide,Overall,212804.15,5108.0,157,108.0,41.667609948,US,Medicare Part D
Oscimin,Hyoscyamine Sulfate,Overall,209.82,852.0,14,13.0,0.2462676056,US,Medicare Part D
Oscimin Sl,Hyoscyamine Sulfate,Overall,1831.61,5297.0,54,33.0,0.3457825184,US,Medicare Part D
Oseltamivir Phosphate,Oseltamivir Phosphate,Overall,14960960.11,4243697.5,401269,380069.0,3.8008164707,US,Medicare Part D
Oseni,Alogliptin Benz/Pioglitazone,Overall,256634.13,19167.0,339,69.0,13.437990084,US,Medicare Part D
Osmolex ER,Amantadine HCl,Overall,2041524.55,104532.0,1676,289.0,19.544469365,US,Medicare Part D
Osphena,Ospemifene,Overall,8451358.94,1001169.0,16813,4511.0,8.439876494,US,Medicare Part D
Otezla,Apremilast,Overall,876955029.97,11001585.0,178462,26816.0,79.731424806,US,Medicare Part D
Otovel,Ciprofloxacin HCl/Fluocinolone,Overall,3514.57,182.0,12,12.0,19.310824176,US,Medicare Part D
Otrexup,Methotrexate/PF,Overall,8088436.18,16885.8,8180,1456.0,479.04228318,US,Medicare Part D
Oxacillin,Oxacillin In Dextrose(Iso-Osm),Overall,38075.63,78600.0,38,12.0,0.4844227735,US,Medicare Part D
Oxacillin Sodium,Oxacillin Sodium,Overall,2885066.67,421086.434,3924,877.0,10.25446716,US,Medicare Part D
Oxaliplatin,Oxaliplatin,Overall,970844.7,150438.2,2947,768.0,32.811880555,US,Medicare Part D
Oxandrolone,Oxandrolone,Overall,1318293.85,150435.0,2202,563.0,9.3281894979,US,Medicare Part D
Oxaprozin,Oxaprozin,Overall,1536535.46,1439825.0,16348,5099.0,1.070846948,US,Medicare Part D
Oxaydo,Oxycodone HCl,Overall,694799.47,43578.0,776,322.0,15.882216788,US,Medicare Part D
Oxazepam,Oxazepam,Overall,2352896.8,2409981.0,37468,6587.0,0.9685135796,US,Medicare Part D
Oxbryta,Voxelotor,Overall,101345753.63,774207.0,8723,1521.0,130.6717853,US,Medicare Part D
Oxcarbazepine,Oxcarbazepine,Overall,70874034.84,129505178.73,1220970,195822.0,0.5571118972,US,Medicare Part D
Oxervate,Cenegermin-Bkbj,Overall,493161480.5,251694.0,13460,3526.0,1959.3692361,US,Medicare Part D
Oxiconazole Nitrate,Oxiconazole Nitrate,Overall,12572243.0,1722774.0,18320,6339.0,7.2868941051,US,Medicare Part D
Oxistat,Oxiconazole Nitrate,Overall,334786.22,21630.0,369,186.0,15.485348085,US,Medicare Part D
Oxtellar XR,Oxcarbazepine,Overall,31434532.26,1761128.0,21039,2887.0,17.939006759,US,Medicare Part D
Oxybutynin Chloride,Oxybutynin Chloride,Overall,43552161.98,205453022.83,2049910,588870.0,0.2188548563,US,Medicare Part D
Oxybutynin Chloride ER,Oxybutynin Chloride,Overall,113070735.54,207695389.12,3360126,881680.0,0.5455067543,US,Medicare Part D
Oxycodone HCl,Oxycodone HCl,Overall,151932932.84,623757017.18,8376088,2459774.0,0.2347645856,US,Medicare Part D
Oxycodone HCl ER,Oxycodone HCl,Overall,6461701.6,722943.0,13685,5310.0,7.8020622329,US,Medicare Part D
Oxycodone-Acetaminophen,Oxycodone HCl/Acetaminophen,Overall,263023627.1,657561113.56,8573186,2133988.0,0.3736766764,US,Medicare Part D
Oxycontin,Oxycodone HCl,Overall,390573654.37,31922468.0,535789,65061.0,11.452416434,US,Medicare Part D
Oxymorphone HCl,Oxymorphone HCl,Overall,851174.51,546687.0,6008,1477.0,1.6121635398,US,Medicare Part D
Oxymorphone HCl ER,Oxymorphone HCl,Overall,27458812.25,2200619.0,35800,3885.0,12.138676307,US,Medicare Part D
Oxytrol,Oxybutynin,Overall,1799808.52,20971.0,1858,461.0,85.823686043,US,Medicare Part D
Ozempic,Semaglutide,Overall,9194048435.1,26990261.403,6927972,1464468.0,355.90270351,US,Medicare Part D
Ozurdex,Dexamethasone,Overall,1927282.94,1315.0,1047,553.0,1465.614403,US,Medicare Part D
PEG 3350-Electrolyte,Sodium Chloride/NaHCO3/KCl/PEG,Overall,10393982.28,1708916201.0,420341,401739.0,0.006083025,US,Medicare Part D
PEG-3350 And Electrolytes,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",Overall,3475104.66,738332365.23,180704,172866.0,0.0047087062,US,Medicare Part D
PEG3350-Sod Sul-NaCl-KCl-Asb-C,PEG3350/Sod Sul/NaCl/KCl/Asb/C,Overall,1135684.31,22539.0,14313,13827.0,59.491374951,US,Medicare Part D
PEGasys,PEGinterferon Alfa-2a,Overall,26041253.13,19030.0,6664,928.0,1495.67113,US,Medicare Part D
PNV Tabs 20-1,PNV No.163/Iron/Folate No.10,Overall,72912.8,2130.0,31,,34.231361502,US,Medicare Part D
PNV-DHA,Multivit 47/Iron/Folate 1/DHA,Overall,16073.52,11719.0,250,93.0,1.3715777797,US,Medicare Part D
PNV-Omega,Mv-Mins 71/Iron/Folic No.1/DHA,Overall,2726.78,1357.0,42,,2.0094178335,US,Medicare Part D
PNV-Select,"Prenatal,Calc.40/Iron/Folate 1",Overall,6089.28,3533.0,78,31.0,1.7235437305,US,Medicare Part D
Pacerone,Amiodarone HCl,Overall,6380448.59,2421475.5,39571,17680.0,2.6650597655,US,Medicare Part D
Paclitaxel,Paclitaxel,Overall,209793.0,120122.4,1831,584.0,1.7494418208,US,Medicare Part D
Paclitaxel Protein-Bound,Paclitaxel Protein-Bound,Overall,2853244.25,1938.0,347,141.0,1470.8445949,US,Medicare Part D
Padcev,Enfortumab Vedotin-Ejfv,Overall,4437952.03,1328.0,133,42.0,3363.0647275,US,Medicare Part D
Paliperidone ER,Paliperidone,Overall,143466904.34,13224316.0,371318,50007.0,11.156027739,US,Medicare Part D
Palonosetron HCl,Palonosetron HCl,Overall,471316.89,33703.0,4090,1091.0,13.674497746,US,Medicare Part D
Palynziq,PEGvaliase-Pqpz,Overall,20307238.53,30124.0,858,91.0,800.9848966,US,Medicare Part D
Pamelor,Nortriptyline HCl,Overall,1518563.72,37927.0,427,67.0,40.261509526,US,Medicare Part D
Pamidronate Disodium,Pamidronate Disodium,Overall,21536.99,10857.0,477,133.0,3.2749689253,US,Medicare Part D
Pancreaze,Lipase/Protease/Amylase,Overall,10310700.71,1659650.0,7276,2095.0,5.6228898108,US,Medicare Part D
Pandel,Hydrocortisone Probutate,Overall,39760.3,2640.0,33,22.0,15.060719697,US,Medicare Part D
Panretin,Alitretinoin,Overall,965460.48,9300.0,123,58.0,103.81295484,US,Medicare Part D
Pantoprazole Sodium*,Pantoprazole Sodium,Overall,384047697.62,1651726032.8,23652745,6191845.0,0.2535721176,US,Medicare Part D
Panzyga,Immun Glob G(IgG)-Ifas/Glycine,Overall,158695482.51,7612801.0,10789,884.0,20.845786628,US,Medicare Part D
Paricalcitol*,Paricalcitol,Overall,4505659.3,1274888.414,28839,6778.0,3.4860752343,US,Medicare Part D
Parnate,Tranylcypromine Sulfate,Overall,508230.01,56153.0,252,38.0,9.050807793,US,Medicare Part D
Paromomycin Sulfate,Paromomycin Sulfate,Overall,9462.74,2290.0,56,49.0,4.1322008734,US,Medicare Part D
Paroxetine Cr,Paroxetine HCl,Overall,4015848.64,1778301.0,29640,9344.0,2.2638976221,US,Medicare Part D
Paroxetine ER,Paroxetine HCl,Overall,8298992.85,3879211.0,60632,14854.0,2.1310645365,US,Medicare Part D
Paroxetine HCl,Paroxetine HCl,Overall,51468784.94,208272812.22,3401253,697107.0,0.2416824925,US,Medicare Part D
Paroxetine Mesylate,Paroxetine Mesylate,Overall,643694.93,152240.0,2905,1010.0,4.2289670404,US,Medicare Part D
Patanase,Olopatadine HCl,Overall,39870.56,3538.0,73,47.0,11.269236857,US,Medicare Part D
Paxil,Paroxetine HCl,Overall,1903998.68,278067.0,3307,738.0,8.8273599772,US,Medicare Part D
Paxil Cr,Paroxetine HCl,Overall,2545719.97,264460.0,3939,680.0,9.634128385,US,Medicare Part D
Paxlovid,Nirmatrelvir/Ritonavir,Overall,2914978.95,318907.0,11162,11139.0,9.4911699739,US,Medicare Part D
Paxlovid (Eua),Nirmatrelvir/Ritonavir,Overall,23199105.74,64154964.064,2245294,2182013.0,0.3685830953,US,Medicare Part D
Pazopanib HCl,Pazopanib HCl,Overall,4685115.73,46560.0,530,352.0,100.43962023,US,Medicare Part D
Pediarix,Hep B Vaccine/Dp(A)t-Polio/PF,Overall,15982.05,70.0,128,90.0,228.315,US,Medicare Part D
Pedvaxhib,Haemph B Polysac Conj-Menin/PF,Overall,38764.9,416.5,750,545.0,93.072989196,US,Medicare Part D
Pemazyre,Pemigatinib,Overall,26255017.56,19833.0,1380,207.0,1323.7423673,US,Medicare Part D
Pemetrexed Disodium,Pemetrexed Disodium,Overall,2568655.57,7814.0,1498,347.0,590.61358842,US,Medicare Part D
Pen Needle,"Pen Needle, Diabetic",Overall,6798431.78,30144214.0,230968,91653.0,0.2248081369,US,Medicare Part D
Pen Needles,"Pen Needle, Diabetic",Overall,4328701.1,7280661.331,58242,19712.0,0.5930123445,US,Medicare Part D
Penciclovir,Penciclovir,Overall,3183177.55,28254.0,4736,3267.0,112.57095056,US,Medicare Part D
Penicillamine,Penicillamine,Overall,10124030.56,107508.0,1042,162.0,84.650665223,US,Medicare Part D
Penicillin G Potassium,Penicillin G Potassium,Overall,1263282.57,318299.065,3657,1181.0,9.0647551703,US,Medicare Part D
Penicillin G Procaine,Penicillin G Procaine,Overall,10167.07,256.0,28,23.0,40.386056005,US,Medicare Part D
Penicillin G Sodium,Penicillin G Sodium,Overall,116854.6,21275.4,127,53.0,5.4924748771,US,Medicare Part D
Penicillin Gk-Iso-Osm Dextrose,Pen G Pot/Dextrose-Water,Overall,16190.68,73499.93,33,15.0,0.2202815703,US,Medicare Part D
Penicillin V Potassium,Penicillin V Potassium,Overall,3728294.16,17916176.6,503480,384413.0,0.2131043334,US,Medicare Part D
Pennsaid,Diclofenac Sodium,Overall,134792074.85,5646056.0,41784,8688.0,23.873669487,US,Medicare Part D
Pentacel,"Dipht,Pert(A),Tet-Polio/Hib/PF",Overall,70409.24,589.5,590,363.0,119.43891433,US,Medicare Part D
Pentamidine Isethionate*,Pentamidine Isethionate,Overall,12258.39,90.0,58,20.0,131.4198867,US,Medicare Part D
Pentasa,Mesalamine,Overall,34395078.5,6785278.0,25067,5815.0,5.2552033567,US,Medicare Part D
Pentazocine-Naloxone HCl,Pentazocine HCl/Naloxone HCl,Overall,872403.82,457209.0,4786,907.0,1.9113705178,US,Medicare Part D
Pentips,"Pen Needle, Diabetic",Overall,1224762.62,7081589.0,54299,21395.0,0.1730926421,US,Medicare Part D
Pentoxifylline,Pentoxifylline,Overall,14532146.88,38936102.0,359916,88717.0,0.373177957,US,Medicare Part D
Pepcid,Famotidine,Overall,835894.62,44772.0,547,201.0,19.147909043,US,Medicare Part D
Percocet,Oxycodone HCl/Acetaminophen,Overall,64959876.49,1963172.0,17908,2338.0,32.850945755,US,Medicare Part D
Perforomist,Formoterol Fumarate,Overall,731874.91,87565.0,935,232.0,8.3580758294,US,Medicare Part D
Perindopril Erbumine,Perindopril Erbumine,Overall,1328151.91,1800994.5,19965,5136.0,0.736554634,US,Medicare Part D
Periogard,Chlorhexidine Gluconate,Overall,44022.61,4118964.0,7583,5967.0,0.010687787,US,Medicare Part D
Perjeta,Pertuzumab,Overall,10637425.4,21658.0,1440,206.0,491.15455721,US,Medicare Part D
Permethrin,Permethrin,Overall,10397123.49,14127586.0,200775,128757.0,0.735791043,US,Medicare Part D
Perphenazine,Perphenazine,Overall,14723064.49,14996783.804,208138,24517.0,0.9901206549,US,Medicare Part D
Perphenazine-Amitriptyline,Perphenazine/Amitriptyline HCl,Overall,531247.43,384552.0,4092,911.0,1.3937230274,US,Medicare Part D
Perseris,Risperidone,Overall,42762977.39,15901.133,15827,2832.0,2690.7108168,US,Medicare Part D
Pertzye,Lipase/Protease/Amylase,Overall,6564872.67,867414.0,1578,320.0,7.2151701319,US,Medicare Part D
Pexeva,Paroxetine Mesylate,Overall,507996.72,32920.0,594,157.0,15.449409714,US,Medicare Part D
Pfizerpen,Penicillin G Potassium,Overall,442150.67,221133.55,1378,419.0,8.5460194056,US,Medicare Part D
Phenazopyridine HCl,Phenazopyridine HCl,Overall,382360.28,640808.0,42197,32631.0,0.6004108088,US,Medicare Part D
Phenelzine Sulfate,Phenelzine Sulfate,Overall,1106830.19,1913865.5,11564,2029.0,0.5784724746,US,Medicare Part D
Phenergan*,Promethazine HCl,Overall,2428.09,570.0,54,40.0,3.6583208006,US,Medicare Part D
Phenobarbital,Phenobarbital,Overall,15458826.31,49957947.381,417884,52777.0,0.3885727818,US,Medicare Part D
Phenobarbital Sodium,Phenobarbital Sodium,Overall,64850.26,2051.77,66,34.0,49.935182262,US,Medicare Part D
Phenoxybenzamine HCl,Phenoxybenzamine HCl,Overall,4461275.43,60712.0,556,157.0,72.934269848,US,Medicare Part D
Phentermine HCl,Phentermine HCl,Overall,15356.35,42719.0,1305,417.0,0.3591759361,US,Medicare Part D
